,id,created_at,retweet_count,favorite_count,text,user,user_name,user_info
203,1.16E+18,Wed Jul 31 05:49:14 +0000 2019,167,0,"RT @350: ⚠️ BREAKING: Pacific Island leaders declare a #ClimateCrisis. 

""This declaration makes clear that the current scale of the climat…","{'id': 2993044092, 'id_str': '2993044092', 'name': '•', 'screen_name': 'josefuentes888', 'location': '', 'description': 'ཨོཾ་མ་ཎི་པདྨེ་ཧཱུྃ', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 44, 'friends_count': 33, 'listed_count': 1, 'created_at': 'Fri Jan 23 08:15:02 +0000 2015', 'favourites_count': 3628, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 2929, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/926740291607863296/wIa7z-xh_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/926740291607863296/wIa7z-xh_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2993044092/1564030142', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",josefuentes888,ཨོཾ་མ་ཎི་པདྨེ་ཧཱུྃ
204,1.16E+18,Wed Jul 31 05:49:08 +0000 2019,8,0,RT @NikolovScience: @Keeper_86 @MassiMassian @EuphoricEuler @CoinMomma @dan613 @SA_TEXROD @jimdtweet @Michael46830937 @Kenneth72712993 @Pet…,"{'id': 1143193176800485377, 'id_str': '1143193176800485377', 'name': 'Environmental Twit Bot', 'screen_name': 'EnvironTwitBot', 'location': '', 'description': 'I am a twitter bot created for a dissertation about online communities and predictive algorithms.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 101, 'friends_count': 107, 'listed_count': 1, 'created_at': 'Mon Jun 24 16:24:27 +0000 2019', 'favourites_count': 0, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 39858, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': True, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",EnvironTwitBot,I am a twitter bot created for a dissertation about online communities and predictive algorithms.
205,1.16E+18,Wed Jul 31 05:48:57 +0000 2019,21,0,"RT @ProfStrachan: UK needs to plant 1.5 billion trees to tackle #ClimateChange

""As well as locking up carbon, trees can improve soil quali…","{'id': 864719767084597248, 'id_str': '864719767084597248', 'name': 'Keith Bassham', 'screen_name': 'BasshamKeith', 'location': 'Glossop, England', 'description': 'Christian; married to Jane; former maths teacher, exam administrator, pastor and civil servant, now retired; allotmenteer; member of Glossop Choral Society.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 248, 'friends_count': 1134, 'listed_count': 4, 'created_at': 'Wed May 17 05:50:32 +0000 2017', 'favourites_count': 6918, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 5190, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1121475198841249792/3E59zLFf_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1121475198841249792/3E59zLFf_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/864719767084597248/1495644400', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",BasshamKeith,"Christian; married to Jane; former maths teacher, exam administrator, pastor and civil servant, now retired; allotmenteer; member of Glossop Choral Society."
206,1.16E+18,Wed Jul 31 05:48:56 +0000 2019,167,0,"RT @350: ⚠️ BREAKING: Pacific Island leaders declare a #ClimateCrisis. 

""This declaration makes clear that the current scale of the climat…","{'id': 291421323, 'id_str': '291421323', 'name': 'arman walker', 'screen_name': 'armanwalker', 'location': 'Los Angeles, California', 'description': 'Financial Anthropologist', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 20952, 'friends_count': 23066, 'listed_count': 515, 'created_at': 'Mon May 02 00:20:14 +0000 2011', 'favourites_count': 28782, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 316670, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/740227149555060740/faVeHpYN_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/740227149555060740/faVeHpYN_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/291421323/1429283703', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",armanwalker,Financial Anthropologist
207,1.16E+18,Wed Jul 31 05:48:55 +0000 2019,4,0,"RT @RepMcGovern: ✅So I'm visiting 9 farms tomorrow to talk about how #ClimateChange is impacting agriculture across #Massachusetts.

I'll u…","{'id': 351686967, 'id_str': '351686967', 'name': 'Shauneen M🇨🇦🤜🏻🤛🏻🇱🇷🌊#VoteBlue2020', 'screen_name': 'smcenturff', 'location': 'Qualicum Beach, British Columbia', 'description': '🇱🇷💪🏻 🌊 Every. Vote. Counts. Vote like your life depends on it. Because it does. #VoteBlue2020. #VoteBlue.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1419, 'friends_count': 682, 'listed_count': 5, 'created_at': 'Tue Aug 09 16:12:41 +0000 2011', 'favourites_count': 205954, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 240221, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/947708897900445696/_lufQyCf_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/947708897900445696/_lufQyCf_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/351686967/1563318114', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",smcenturff,🇱🇷💪🏻 🌊 Every. Vote. Counts. Vote like your life depends on it. Because it does. #VoteBlue2020. #VoteBlue.
208,1.16E+18,Wed Jul 31 05:48:54 +0000 2019,15,0,"RT @oxfamnz: #Pacific leaders from several island nations declare #ClimateCrisis &amp; are demanding an end to #coal mining @RNZ: ""the Pacific…","{'id': 833559776101494788, 'id_str': '833559776101494788', 'name': 'ink for action', 'screen_name': 'Ink4Action', 'location': 'United States', 'description': 'Our group utilizes social media as a platform to organize in-person writing events promoting political engagement #resist #TheResistance #FBR #ink4action', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 8800, 'friends_count': 9658, 'listed_count': 15, 'created_at': 'Mon Feb 20 06:11:52 +0000 2017', 'favourites_count': 35811, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 46952, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/833563933193572353/rmJRHpVj_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/833563933193572353/rmJRHpVj_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/833559776101494788/1487572312', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",Ink4Action,Our group utilizes social media as a platform to organize in-person writing events promoting political engagement #resist #TheResistance #FBR #ink4action
209,1.16E+18,Wed Jul 31 05:48:41 +0000 2019,167,0,"RT @350: ⚠️ BREAKING: Pacific Island leaders declare a #ClimateCrisis. 

""This declaration makes clear that the current scale of the climat…","{'id': 96276462, 'id_str': '96276462', 'name': 'Still #NotABot Robin', 'screen_name': 'mahootna2', 'location': 'Victoria, Australia.', 'description': 'Happily married dad of two. Sometime opinionated twat. Loves tech, science and the truth. Ever so slightly left wing (read true believer). Roos fan.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 3756, 'friends_count': 4994, 'listed_count': 173, 'created_at': 'Sat Dec 12 04:40:40 +0000 2009', 'favourites_count': 99253, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 207250, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/666469164974936064/WK3rA3Dn_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/666469164974936064/WK3rA3Dn_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/96276462/1437472682', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",mahootna2,"Happily married dad of two. Sometime opinionated twat. Loves tech, science and the truth. Ever so slightly left wing (read true believer). Roos fan."
210,1.16E+18,Wed Jul 31 05:48:39 +0000 2019,2,0,"RT @jar_climate: Australia: we plan to continue BAU making #coal billionaires richer, and we figure dodgy accounting and emissions ""credits…","{'id': 912540826193895424, 'id_str': '912540826193895424', 'name': 'Tasha Jade', 'screen_name': 'loLims0alt', 'location': 'Naarm', 'description': 'creatively enthusiastic | chirp chirp | Filipino-Chinese-white residing in Naarm, Birraranga. | trying to learn more about my peoples!', 'url': 'https://t.co/OVfStWOdEY', 'entities': {'url': {'urls': [{'url': 'https://t.co/OVfStWOdEY', 'expanded_url': 'https://www.instagram.com/titledcontenthttpl', 'display_url': 'instagram.com/titledcontenth…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 10, 'friends_count': 101, 'listed_count': 0, 'created_at': 'Tue Sep 26 04:54:21 +0000 2017', 'favourites_count': 720, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 469, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/912933378738941953/CBDN-ZzG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/912933378738941953/CBDN-ZzG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/912540826193895424/1506495283', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",loLims0alt,"creatively enthusiastic | chirp chirp | Filipino-Chinese-white residing in Naarm, Birraranga. | trying to learn more about my peoples!"
211,1.16E+18,Wed Jul 31 05:48:35 +0000 2019,167,0,"RT @350: ⚠️ BREAKING: Pacific Island leaders declare a #ClimateCrisis. 

""This declaration makes clear that the current scale of the climat…","{'id': 833559776101494788, 'id_str': '833559776101494788', 'name': 'ink for action', 'screen_name': 'Ink4Action', 'location': 'United States', 'description': 'Our group utilizes social media as a platform to organize in-person writing events promoting political engagement #resist #TheResistance #FBR #ink4action', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 8800, 'friends_count': 9658, 'listed_count': 15, 'created_at': 'Mon Feb 20 06:11:52 +0000 2017', 'favourites_count': 35811, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 46952, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/833563933193572353/rmJRHpVj_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/833563933193572353/rmJRHpVj_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/833559776101494788/1487572312', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",Ink4Action,Our group utilizes social media as a platform to organize in-person writing events promoting political engagement #resist #TheResistance #FBR #ink4action
212,1.16E+18,Wed Jul 31 05:48:29 +0000 2019,3,0,"RT @DocsEnvAus: Come to DEA's key event on #ClimateCrisis &amp; #health! NSW Parliament House, Tues 6 August 6.30pm. Free registration (essenti…","{'id': 14404000, 'id_str': '14404000', 'name': 'Dr Tim', 'screen_name': 'timsenior', 'location': 'Tharawal Nation, Australia', 'description': ""GP in Aboriginal health & medical education. Find stuff interesting, like environments that keep us well. And violas. Opinions could be mine, aren't employers'."", 'url': 'http://t.co/aFXuElNBe0', 'entities': {'url': {'urls': [{'url': 'http://t.co/aFXuElNBe0', 'expanded_url': 'http://iofthet.blogspot.com.au/p/blog-page.html', 'display_url': 'iofthet.blogspot.com.au/p/blog-page.ht…', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 9063, 'friends_count': 2991, 'listed_count': 272, 'created_at': 'Wed Apr 16 03:04:55 +0000 2008', 'favourites_count': 3428, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 55024, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '642D8B', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/770508675349827584/Xp6wSUaY_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/770508675349827584/Xp6wSUaY_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/14404000/1528600033', 'profile_link_color': 'FF0000', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",timsenior,"GP in Aboriginal health & medical education. Find stuff interesting, like environments that keep us well. And violas. Opinions could be mine, aren't employers'."
213,1.16E+18,Wed Jul 31 05:48:28 +0000 2019,55,0,"RT @DrDooleyMD: Our taxes should be used to help people.   

Like:

#MedicareForAll 
#ClimateChange
#GreenNewDeal 
#CancelStudentDebt 
#Col…","{'id': 12708182, 'id_str': '12708182', 'name': 'DataShade', 'screen_name': 'datashade', 'location': '', 'description': 'I am not Bob the Angry Flower.  I am not a content creator.  I am only commentary and transformative use.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 238, 'friends_count': 305, 'listed_count': 12, 'created_at': 'Sat Jan 26 03:34:01 +0000 2008', 'favourites_count': 93648, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 47299, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': True, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/765677060337573893/GDmBHiLw_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/765677060337573893/GDmBHiLw_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/12708182/1471387802', 'profile_link_color': '242322', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",datashade,I am not Bob the Angry Flower.  I am not a content creator.  I am only commentary and transformative use.
214,1.16E+18,Wed Jul 31 05:48:25 +0000 2019,27,0,"RT @PaulEDawson: ""It’s crazy to think that we can have unlimited economic development on a planet with finite natural resources and a still…","{'id': 42755470, 'id_str': '42755470', 'name': 'Kimberly Lewis', 'screen_name': 'Shamira7', 'location': 'Eugene, OR', 'description': 'Just here to keep up on global happenings; a bit of advocacy and to support the arts & sciences.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1002, 'friends_count': 2409, 'listed_count': 0, 'created_at': 'Tue May 26 23:32:22 +0000 2009', 'favourites_count': 26555, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 7495, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '9AE4E8', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1133670189503901696/WxYKFido_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1133670189503901696/WxYKFido_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/42755470/1546799272', 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': 'BDDCAD', 'profile_sidebar_fill_color': 'DDFFCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",Shamira7,Just here to keep up on global happenings; a bit of advocacy and to support the arts & sciences.
215,1.16E+18,Wed Jul 31 05:48:21 +0000 2019,291,0,"RT @IPBES: 🌳#Ethiopia 🇪🇹 just broke an unbe-leaf-able record.🌳

In 12 hours, the country planted 350 million trees to counter the effects o…","{'id': 104949263, 'id_str': '104949263', 'name': 'Martin Lok', 'screen_name': 'martinlok', 'location': 'London, England', 'description': 'Deputy director of the Natural Capital Coalition | Committed to connect and collaborate | Co-create change towards an inclusive green society', 'url': 'https://t.co/LDMIYhI0YF', 'entities': {'url': {'urls': [{'url': 'https://t.co/LDMIYhI0YF', 'expanded_url': 'http://martinlok.nl', 'display_url': 'martinlok.nl', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 569, 'friends_count': 301, 'listed_count': 30, 'created_at': 'Thu Jan 14 22:11:35 +0000 2010', 'favourites_count': 488, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 2170, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/922062397648592896/Wbd5EOUK_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/922062397648592896/Wbd5EOUK_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/104949263/1420229446', 'profile_link_color': '120099', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",martinlok,Deputy director of the Natural Capital Coalition | Committed to connect and collaborate | Co-create change towards an inclusive green society
216,1.16E+18,Wed Jul 31 05:48:16 +0000 2019,167,0,"RT @350: ⚠️ BREAKING: Pacific Island leaders declare a #ClimateCrisis. 

""This declaration makes clear that the current scale of the climat…","{'id': 2547964104, 'id_str': '2547964104', 'name': 'msgenevieve447', 'screen_name': 'msgenevieve447', 'location': 'Australia', 'description': 'Australian 40-something. Fangirl since the dawn of time. Been there, read that, snarked about it later. Bigots, racists and sockpuppets need not apply.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 440, 'friends_count': 436, 'listed_count': 15, 'created_at': 'Thu Jun 05 11:43:25 +0000 2014', 'favourites_count': 99442, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 44328, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/954573045863276546/hCuhTJfc_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/954573045863276546/hCuhTJfc_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2547964104/1516422964', 'profile_link_color': 'ABB8C2', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",msgenevieve447,"Australian 40-something. Fangirl since the dawn of time. Been there, read that, snarked about it later. Bigots, racists and sockpuppets need not apply."
217,1.16E+18,Wed Jul 31 05:48:15 +0000 2019,21,0,"RT @ProfStrachan: UK needs to plant 1.5 billion trees to tackle #ClimateChange

""As well as locking up carbon, trees can improve soil quali…","{'id': 82615580, 'id_str': '82615580', 'name': 'You can’t eat money', 'screen_name': 'KateD7', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 23, 'friends_count': 105, 'listed_count': 0, 'created_at': 'Thu Oct 15 13:21:55 +0000 2009', 'favourites_count': 2517, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 2158, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1109702552952733696/WeDZSg4P_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1109702552952733696/WeDZSg4P_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",KateD7,
